sym,date,indicator,value,period_start_price,period_end_price,20_period_return
INTC,2023-10-25,ema_10,34.853714821613735,32.83,43.96,0.33901918976545853
INTC,2023-10-24,ema_10,35.30342922641679,34.59,43.96,0.27088753975137314
INTC,2023-10-23,ema_10,35.46196905450941,33.85,43.67,0.2901033973412112
INTC,2023-10-18,ema_10,36.09805323944037,35.64,43.81,0.22923681257014594
INTC,2023-10-17,ema_10,36.199842848204895,36.06,43.35,0.20216306156405986
INTC,2023-10-16,ema_10,36.23091903669487,36.56,40.61,0.11077680525164105
INTC,2023-10-10,ema_10,35.87434623018591,36.43,37.8,0.03760636837771061
INTC,2023-10-09,ema_10,35.75086761467167,36.06,37.92,0.051580698835274524
INTC,2023-10-04,ema_10,35.49805870387928,35.93,38.14,0.06150848872808241
INTC,2023-10-03,ema_10,35.40207174918579,35.69,37.7,0.05631829644158042
INTC,2023-10-02,ema_10,35.338087693449296,35.46,37.29,0.051607445008460186
INTC,2023-09-27,ema_10,35.275191659781925,34.61,35.54,0.026870846576134057
INTC,2023-09-26,ema_10,35.42301202862235,33.83,32.52,-0.03872302689920175
INTC,2023-09-25,ema_10,35.77701470164955,34.29,32.83,-0.042578011081948114
INTC,2023-09-20,ema_10,36.954851259115976,34.69,34.92,0.0066301527817816085
INTC,2023-09-19,ema_10,37.45815153891953,36.34,35.67,-0.018436984039625803
INTC,2023-09-18,ema_10,37.70662965867943,37.99,35.64,-0.061858383785206666
INTC,2023-09-13,ema_10,37.35139105034613,38.71,35.97,-0.07078274347713774
INTC,2023-09-12,ema_10,37.049477950423054,38.86,36.84,-0.051981471950591766
INTC,2023-09-11,ema_10,36.647139717183734,38.59,36.88,-0.04431199792692409
INTC,2023-09-06,ema_10,35.291389524789516,36.98,36.19,-0.021362898864250926
INTC,2023-09-05,ema_10,34.91614275252052,36.71,35.89,-0.02233723780986108
INTC,2023-08-30,ema_10,33.81084499808617,34.53,35.55,0.029539530842745323
INTC,2023-08-29,ema_10,33.65103277543865,34.31,35.18,0.025357038764208608
INTC,2023-08-28,ema_10,33.50459561442502,33.62,34.61,0.02944675788221303
INTC,2023-08-23,ema_10,33.73867868696804,33.98,34.18,0.005885815185403262
INTC,2023-08-22,ema_10,33.6850517285165,32.89,34.65,0.053511705685618666
INTC,2023-08-21,ema_10,33.86172989040905,33.14,34.69,0.04677127338563661
INTC,2023-08-16,ema_10,34.68809668605549,33.53,37.88,0.12973456606024458
INTC,2023-08-15,ema_10,34.94545150517893,34.77,38.67,0.11216566005176871
INTC,2023-08-14,ema_10,34.98444072855203,35.68,38.71,0.08492152466367717
INTC,2023-08-09,ema_10,34.84684582949623,34.28,38.01,0.10880980163360551
INTC,2023-08-08,ema_10,34.972811569384284,35.02,38.18,0.09023415191319235
INTC,2023-08-07,ema_10,34.96232525146968,35.23,36.98,0.049673573658813516
INTC,2023-08-02,ema_10,34.84572689945974,34.39,36.61,0.06455364931666178
INTC,2023-08-01,ema_10,34.94699954378413,35.8,35.14,-0.018435754189944042
INTC,2023-07-31,ema_10,34.75744388684727,35.77,34.53,-0.034665921162985794
INTC,2023-07-26,ema_10,33.904496314669025,34.36,33.25,-0.03230500582072175
INTC,2023-07-25,ema_10,33.803273273484365,34.1,32.59,-0.044281524926686154
INTC,2023-07-24,ema_10,33.73733400092534,33.63,33.98,0.010407374368123529
INTC,2023-07-19,ema_10,33.777821063417875,34.46,32.75,-0.04962275101567037
INTC,2023-07-18,ema_10,33.62622574417741,34.5,32.58,-0.05565217391304353
INTC,2023-07-17,ema_10,33.43205368732795,34.37,33.53,-0.024439918533604783
INTC,2023-07-12,ema_10,33.09997730841359,33.98,34.89,0.026780459093584574
INTC,2023-07-11,ema_10,32.90441671028328,33.3,34.68,0.041441441441441525
INTC,2023-07-10,ema_10,32.816509312568456,32.74,34.28,0.04703726328649967
INTC,2023-07-05,ema_10,33.29252934846176,32.51,35.14,0.08089818517379277
INTC,2023-07-03,ema_10,33.466424759231046,33.62,34.39,0.02290303390838796
INTC,2023-06-28,ema_10,33.54627071952885,33.57,36.83,0.09711051534107829
INTC,2023-06-27,ema_10,33.540997546090814,34.1,34.55,0.013196480938416296
INTC,2023-06-26,ema_10,33.41677477855544,33.34,34.36,0.030593881223755125
INTC,2023-06-21,ema_10,33.71252020611426,32.9,34.02,0.0340425531914895
INTC,2023-06-20,ema_10,33.89308025191743,35.0,33.37,-0.046571428571428646
INTC,2023-06-14,ema_10,32.424677387245694,35.58,33.15,-0.06829679595278246
INTC,2023-06-13,ema_10,31.723494584411412,33.91,33.87,-0.0011795930404010365
INTC,2023-06-12,ema_10,31.2376044920584,33.07,33.98,0.027517387360145043
INTC,2023-06-07,ema_10,30.47208721389538,31.28,31.85,0.0182225063938619
INTC,2023-06-06,ema_10,30.292551039205467,30.96,31.97,0.03262273901808779
INTC,2023-06-05,ema_10,30.144229047917793,29.86,32.51,0.08874748827863357
INTC,2023-05-31,ema_10,29.70289281588284,31.44,33.44,0.06361323155216274
INTC,2023-05-30,ema_10,29.31686899719014,29.99,32.91,0.09736578859619868
INTC,2023-05-24,ema_10,29.605449431083795,29.0,33.0,0.13793103448275862
INTC,2023-05-23,ema_10,29.739993749102418,29.51,32.71,0.10843781768891898
INTC,2023-05-22,ema_10,29.791103471125176,30.28,32.9,0.08652575957727865
INTC,2023-05-17,ema_10,29.6157732785564,28.87,36.37,0.25978524419812943
INTC,2023-05-16,ema_10,29.781500673791157,29.22,35.82,0.2258726899383984
INTC,2023-05-15,ema_10,29.906278601300308,29.8,35.58,0.1939597315436241
INTC,2023-05-10,ema_10,30.433795361221836,29.97,31.34,0.04571237904571242
INTC,2023-05-09,ema_10,30.53686099704891,30.1,31.82,0.0571428571428571
INTC,2023-05-08,ema_10,30.63394121861534,30.77,31.28,0.016574585635359167
INTC,2023-05-03,ema_10,30.357387876511694,30.65,31.31,0.02153344208809136
INTC,2023-05-02,ema_10,30.292362960180963,29.77,31.13,0.045683574067853526
INTC,2023-05-01,ema_10,30.408443617998955,30.3,31.44,0.03762376237623764
INTC,2023-04-26,ema_10,30.389353162629103,29.05,29.0,-0.0017211703958692154
INTC,2023-04-25,ema_10,30.686987198768907,28.88,27.4,-0.0512465373961219
INTC,2023-04-24,ema_10,31.088539909606446,29.66,29.0,-0.022252191503708704
INTC,2023-04-19,ema_10,31.82771827117447,31.15,29.93,-0.03916532905296947
INTC,2023-04-18,ema_10,31.978322331435464,31.83,29.68,-0.06754633993088277
INTC,2023-04-17,ema_10,32.011282849532236,32.14,28.87,-0.10174237710018667
INTC,2023-04-12,ema_10,31.97511313131332,32.02,28.95,-0.09587757651467843
INTC,2023-04-11,ema_10,31.96513827160517,32.35,28.86,-0.10788253477588877
INTC,2023-04-10,ema_10,31.879613443072987,32.52,29.97,-0.07841328413284145
INTC,2023-04-05,ema_10,31.498928723602866,32.83,30.99,-0.05604629911666159
INTC,2023-04-04,ema_10,31.203135106625727,33.1,31.24,-0.05619335347432033
INTC,2023-04-03,ema_10,30.78160957476478,32.89,30.65,-0.06810580723624207
INTC,2023-03-29,ema_10,29.278055341580146,31.52,31.06,-0.01459390862944165
INTC,2023-03-28,ema_10,28.779845417486847,29.29,29.86,0.019460566746329816
INTC,2023-03-27,ema_10,28.666477732483926,29.18,29.05,-0.004455106237148698
INTC,2023-03-22,ema_10,28.226861264658588,28.13,30.3,0.07714184145040888
INTC,2023-03-21,ema_10,28.248385990138278,28.46,30.86,0.08432888264230494
INTC,2023-03-20,ema_10,28.201360654613453,29.16,31.15,0.06824417009602189
INTC,2023-03-15,ema_10,27.00651718969892,28.41,31.89,0.1224920802534319
INTC,2023-03-14,ema_10,26.694632120743126,28.01,32.13,0.14709032488397003
INTC,2023-03-13,ema_10,26.402328147574934,26.95,32.02,0.18812615955473114
INTC,2023-03-07,ema_10,25.99230397936971,25.53,32.81,0.28515471993732866
INTC,2023-03-06,ema_10,26.09503819700742,25.99,32.83,0.26317814544055407
INTC,2023-03-01,ema_10,26.023752867238525,25.33,32.67,0.28977497039084105
INTC,2023-02-28,ema_10,26.17792017106931,24.93,32.09,0.2872041716807061
INTC,2023-02-27,ema_10,26.455235764640268,24.9,31.52,0.2658634538152611
INTC,2023-02-22,ema_10,27.516569002381623,25.47,29.36,0.15272870043188067
INTC,2023-02-21,ema_10,27.97136211402199,26.06,29.03,0.11396776669224876
INTC,2023-02-15,ema_10,28.6532002383584,28.85,29.81,0.03327556325823214
INTC,2023-02-14,ema_10,28.609466957993604,28.64,30.18,0.05377094972067036
INTC,2023-02-13,ema_10,28.602681837547742,28.55,28.41,-0.004903677758318759
INTC,2023-02-08,ema_10,29.032111832340256,28.24,27.22,-0.03611898016997166
INTC,2023-02-07,ema_10,29.20813668397142,29.05,26.44,-0.08984509466437175
INTC,2023-02-06,ema_10,29.243278169298407,28.69,25.98,-0.09445799930289302
INTC,2023-02-01,ema_10,28.92411967535828,29.07,26.4,-0.09184726522187828
INTC,2023-01-31,ema_10,28.8917018254379,28.26,26.2,-0.07289455060155704
INTC,2023-01-30,ema_10,29.032080008868547,27.95,25.33,-0.0937388193202147
INTC,2023-01-25,ema_10,29.39305691605493,29.7,25.14,-0.1535353535353535
INTC,2023-01-24,ema_10,29.324847341844915,29.92,25.61,-0.1440508021390375
INTC,2023-01-23,ema_10,29.192591195588232,30.27,25.47,-0.15857284440039646
INTC,2023-01-18,ema_10,28.99917542020294,28.81,27.61,-0.04165220409580005
INTC,2023-01-17,ema_10,29.04121440247026,29.6,28.2,-0.04729729729729737
INTC,2023-01-11,ema_10,28.28792368955819,29.85,27.8,-0.06867671691792297
INTC,2023-01-10,ema_10,27.940795620571123,29.44,27.73,-0.05808423913043481
INTC,2023-01-09,ema_10,27.607639091809155,29.31,28.24,-0.03650631183896282
INTC,2023-01-04,ema_10,26.748268355552803,27.68,30.32,0.09537572254335262
INTC,2023-01-03,ema_10,26.541216879008985,26.73,30.19,0.12944257388701835
INTC,2022-12-28,ema_10,26.58235893821806,25.54,28.16,0.1025841816758027
INTC,2022-12-27,ema_10,26.813994257822074,25.94,30.09,0.15998457979953734
INTC,2022-12-21,ema_10,27.48832147758735,26.83,29.22,0.08907938874394337
INTC,2022-12-20,ema_10,27.63461513927343,26.44,28.42,0.07488653555219366
INTC,2022-12-19,ema_10,27.90008517022308,26.79,28.81,0.07540126913027248
INTC,2022-12-14,ema_10,28.701472375263265,28.26,30.11,0.06546355272469914
INTC,2022-12-13,ema_10,28.799577347543995,28.73,30.29,0.054298642533936604
INTC,2022-12-12,ema_10,28.81503898033155,28.69,29.85,0.040432206343673754
INTC,2022-12-07,ema_10,29.096072541592996,28.33,28.73,0.014119308153900535
INTC,2022-12-06,ema_10,29.266310884169222,28.6,27.56,-0.03636363636363646
INTC,2022-12-05,ema_10,29.414379969540164,29.17,27.68,-0.051079876585533146
INTC,2022-12-02,ema_10,29.46868662943798,29.41,26.73,-0.09112546752805167
INTC,2022-11-30,ema_10,29.404334347678958,30.07,26.43,-0.12105088127702031
INTC,2022-11-29,ema_10,29.256408647163173,28.9,26.21,-0.09307958477508643
INTC,2022-11-28,ema_10,29.33561056875499,28.73,25.54,-0.11103376261747307
INTC,2022-11-25,ema_10,29.4713018062561,29.34,25.94,-0.1158827539195637
INTC,2022-11-23,ema_10,29.500479985424125,29.67,26.09,-0.1206605999325919
INTC,2022-11-22,ema_10,29.462808871073932,29.82,25.97,-0.12910798122065734
INTC,2022-11-21,ema_10,29.383433064645917,28.94,26.83,-0.07290946786454744
INTC,2022-11-16,ema_10,29.285911397865185,29.53,26.92,-0.08838469353200133
INTC,2022-11-15,ema_10,29.23166948627967,30.71,27.15,-0.11592315206773045
INTC,2022-11-14,ema_10,28.903151594341825,30.35,28.26,-0.06886326194398681
INTC,2022-11-09,ema_10,27.81774317156238,27.52,28.24,0.02616279069767438
INTC,2022-11-08,ema_10,27.883908320798465,28.48,28.44,-0.001404494382022442
INTC,2022-11-07,ema_10,27.751443503198125,28.41,28.33,-0.0028159098908835567
INTC,2022-11-02,ema_10,27.491318659474224,27.42,29.41,0.07257476294675413
INTC,2022-11-01,ema_10,27.507167250468495,28.3,29.83,0.0540636042402826
INTC,2022-10-31,ema_10,27.33098219501705,28.43,30.07,0.05768554344002816
INTC,2022-10-26,ema_10,26.729598493234157,27.21,29.34,0.07828004410143326
INTC,2022-10-25,ema_10,26.622842602841747,27.41,29.34,0.07041225829989053
INTC,2022-10-24,ema_10,26.44791873680658,27.18,29.67,0.09161147902869765
INTC,2022-10-19,ema_10,26.144855745801877,26.0,29.87,0.14884615384615388
INTC,2022-10-18,ema_10,26.17704591153563,25.87,29.89,0.15539234634712018
INTC,2022-10-17,ema_10,26.245278336321327,26.42,29.53,0.1177138531415594
INTC,2022-10-11,ema_10,26.44162781924716,25.04,29.76,0.18849840255591063
INTC,2022-10-10,ema_10,26.75310066796875,25.2,27.52,0.09206349206349208
INTC,2022-10-05,ema_10,27.454399161956665,27.64,28.2,0.02026049204052094
INTC,2022-10-04,ema_10,27.413154531280373,27.7,27.39,-0.011191335740072157
INTC,2022-10-03,ema_10,27.349411093787126,26.97,27.42,0.01668520578420478
INTC,2022-09-28,ema_10,28.11976154434934,27.13,29.07,0.07150755621083676
INTC,2022-09-27,ema_10,28.33970855420475,26.89,26.27,-0.023056898475269653
INTC,2022-09-26,ema_10,28.6618660106947,26.97,27.21,0.008898776418242566
INTC,2022-09-21,ema_10,29.665162771240954,28.47,26.97,-0.05268703898840885
INTC,2022-09-20,ema_10,29.930754498183394,28.96,26.08,-0.09944751381215478
INTC,2022-09-19,ema_10,30.146477720001926,29.44,26.0,-0.11684782608695655
INTC,2022-09-14,ema_10,30.917533395504204,29.18,25.91,-0.11206305688827962
INTC,2022-09-13,ema_10,31.303651927838473,29.29,26.42,-0.09798566063502893
INTC,2022-09-12,ema_10,31.751130134024805,31.56,25.33,-0.19740177439797213
INTC,2022-09-07,ema_10,32.11612374264338,30.65,25.72,-0.16084828711256116
INTC,2022-09-06,ema_10,32.441929018786354,30.36,27.18,-0.10474308300395256
INTC,2022-08-31,ema_10,33.61647122634382,31.92,25.77,-0.19266917293233088
INTC,2022-08-30,ema_10,33.99346483219801,32.26,26.38,-0.18226906385616862
INTC,2022-08-29,ema_10,34.378679239353126,32.94,27.13,-0.176381299332119
INTC,2022-08-24,ema_10,35.01931696512897,33.86,27.52,-0.18724158298877733
INTC,2022-08-23,ema_10,35.27694295737986,33.95,28.07,-0.17319587628865984
INTC,2022-08-22,ema_10,35.57181917013094,33.84,28.47,-0.15868794326241148
INTC,2022-08-17,ema_10,36.0592199114462,35.78,29.24,-0.1827836780324204
INTC,2022-08-16,ema_10,36.12126878065647,36.19,28.84,-0.20309477756286262
INTC,2022-08-15,ema_10,36.105995176357915,36.34,29.18,-0.19702806824435892
INTC,2022-08-10,ema_10,36.141892427616455,35.37,31.46,-0.11054566016398068
INTC,2022-08-09,ema_10,36.31342407819789,34.52,30.75,-0.10921205098493635
INTC,2022-08-08,ema_10,36.71196276224187,35.38,30.65,-0.1336913510457887
INTC,2022-08-03,ema_10,37.74694435739909,36.52,31.22,-0.14512595837897052
INTC,2022-08-02,ema_10,38.019598659043325,36.01,31.76,-0.11802277145237425
INTC,2022-08-01,ema_10,38.46617613883073,36.96,31.92,-0.13636363636363633
INTC,2022-07-27,ema_10,39.27539155114364,40.18,33.36,-0.16973618715778996
INTC,2022-07-26,ema_10,39.074367451397784,38.96,34.89,-0.10446611909650924
INTC,2022-07-25,ema_10,39.099782440597295,39.16,33.86,-0.1353421859039836
INTC,2022-07-20,ema_10,38.71696903763376,40.56,35.38,-0.1277120315581854
INTC,2022-07-19,ema_10,38.30740660155237,40.22,36.2,-0.09995027349577315
INTC,2022-07-18,ema_10,37.8823858463418,38.71,35.78,-0.0756910359080341
INTC,2022-07-13,ema_10,37.44561805415766,37.21,36.11,-0.02956194571351791
INTC,2022-07-12,ema_10,37.49797762174826,37.21,35.59,-0.0435366836871808
INTC,2022-07-11,ema_10,37.56197264880343,37.2,35.37,-0.049193548387096914
INTC,2022-07-06,ema_10,37.437428800490224,36.99,35.39,-0.04325493376588271
INTC,2022-07-05,ema_10,37.536857422821384,36.69,35.66,-0.028073044426274223
INTC,2022-06-29,ema_10,38.17124448528844,37.29,36.31,-0.02628050415661027
INTC,2022-06-28,ema_10,38.36707659313032,37.78,39.71,0.05108523028057172
INTC,2022-06-27,ema_10,38.49753805827039,38.63,40.18,0.040124255759772125
INTC,2022-06-22,ema_10,38.66469568663635,37.38,39.2,0.04868913857677903
INTC,2022-06-21,ema_10,38.95018361699998,37.73,40.61,0.07633183143387233
INTC,2022-06-15,ema_10,40.250883942698195,38.65,38.62,-0.0007761966364812714
INTC,2022-06-14,ema_10,40.60663592996447,37.93,37.71,-0.005800158186132319
INTC,2022-06-13,ema_10,41.20144391440102,37.77,37.21,-0.014826581943341336
INTC,2022-06-08,ema_10,43.15435096031243,41.23,37.99,-0.0785835556633518
INTC,2022-06-07,ema_10,43.58198450704853,43.53,38.14,-0.12382265104525615
INTC,2022-06-06,ema_10,43.59353661972599,43.34,36.99,-0.14651592062759577
INTC,2022-06-01,ema_10,43.455990728196554,44.11,36.34,-0.17615053275901146
INTC,2022-05-31,ema_10,43.31065533446245,44.42,37.41,-0.15781179648806853
INTC,2022-05-25,ema_10,42.56815123480045,42.2,38.61,-0.08507109004739344
INTC,2022-05-24,ema_10,42.64996262031167,41.67,37.41,-0.10223182145428378
INTC,2022-05-23,ema_10,42.867732091492044,42.0,37.38,-0.10999999999999995
INTC,2022-05-20,ema_10,43.06056144515694,41.65,37.73,-0.09411764705882357
INTC,2022-05-18,ema_10,43.677134998320874,42.35,36.97,-0.12703659976387255
INTC,2022-05-17,ema_10,43.972053886836626,44.4,37.34,-0.1590090090090089
INTC,2022-05-16,ema_10,43.8769547505781,43.08,38.65,-0.10283194057567316
INTC,2022-05-11,ema_10,44.44716978466317,42.83,39.18,-0.08522063973850103
INTC,2022-05-10,ema_10,44.80654084792165,44.01,40.01,-0.09088843444671665
INTC,2022-05-09,ema_10,44.98354992523758,43.07,41.23,-0.042721151613652274
INTC,2022-05-04,ema_10,45.88966385526919,46.54,43.39,-0.06768371293510955
INTC,2022-05-03,ema_10,45.745144711995685,45.06,44.84,-0.004882379050155323
INTC,2022-05-02,ema_10,45.89739909243917,44.96,44.11,-0.01890569395017797
INTC,2022-04-27,ema_10,46.62581370649731,45.22,44.55,-0.01481645289694829
INTC,2022-04-26,ema_10,46.9382167523856,45.52,43.48,-0.04481546572934987
INTC,2022-04-25,ema_10,47.253376030693516,47.06,42.2,-0.10327241818954525
INTC,2022-04-20,ema_10,47.45652057181492,48.11,41.65,-0.13427561837455831
INTC,2022-04-19,ema_10,47.31130292110713,47.93,42.01,-0.12351345712497395
INTC,2022-04-18,ema_10,47.173814681353164,46.64,42.35,-0.09198113207547168
INTC,2022-04-13,ema_10,47.652982425231265,47.01,43.6,-0.07253775792384592
INTC,2022-04-12,ema_10,47.795867408616,46.5,42.84,-0.07870967741935476
INTC,2022-04-11,ema_10,48.083837943864005,46.57,42.83,-0.08030921193901658
INTC,2022-04-06,ema_10,48.991726067603565,47.54,44.3,-0.06815313420277665
INTC,2022-04-05,ema_10,49.31433186040436,48.13,44.6,-0.07334302929565761
INTC,2022-04-04,ema_10,49.577516718272,49.2,46.54,-0.05406504065040658
INTC,2022-03-30,ema_10,50.105315160521315,51.43,43.59,-0.15244020999416677
INTC,2022-03-29,ema_10,49.81094075174828,52.25,46.84,-0.10354066985645927
INTC,2022-03-28,ema_10,49.26892758547012,51.51,45.22,-0.1221122112211221
INTC,2022-03-23,ema_10,47.30691716908194,48.27,46.54,-0.03584006629376432
INTC,2022-03-22,ema_10,47.092898762211256,48.39,47.5,-0.018392229799545374
INTC,2022-03-21,ema_10,46.80465404270265,47.39,48.11,0.015193078708588286
INTC,2022-03-15,ema_10,46.3006614600228,44.81,45.67,0.019192144610577982
INTC,2022-03-14,ema_10,46.6319195622501,44.4,47.01,0.05878378378378377
INTC,2022-03-09,ema_10,47.58439634753756,47.63,47.02,-0.012807054377493163
INTC,2022-03-08,ema_10,47.57426220254591,47.5,47.56,0.00126315789473689
INTC,2022-03-07,ema_10,47.59076491422278,47.68,47.54,-0.002936241610738267
INTC,2022-03-02,ema_10,47.35559410264819,48.87,48.11,-0.01555146306527518
INTC,2022-03-01,ema_10,47.019059458792235,46.82,49.56,0.05852199914566429
INTC,2022-02-28,ema_10,47.0632948940794,47.7,51.43,0.07819706498951776
INTC,2022-02-23,ema_10,46.752572707845935,44.65,51.83,0.16080627099664055
INTC,2022-02-22,ema_10,47.21981108736726,44.69,51.62,0.15506824793018573
INTC,2022-02-16,ema_10,48.57383889888318,48.23,47.45,-0.01617250673854435
INTC,2022-02-15,ema_10,48.65024754307945,48.44,47.14,-0.026837324525185738
INTC,2022-02-14,ema_10,48.696969219319335,47.58,46.63,-0.01996637242538873
INTC,2022-02-09,ema_10,49.32132514528678,49.91,45.83,-0.08174714486074933
INTC,2022-02-08,ema_10,49.19050851090607,48.81,46.66,-0.0440483507477977
INTC,2022-02-07,ema_10,49.27506595777409,48.18,47.63,-0.011415525114155192
INTC,2022-02-02,ema_10,50.203309725373565,49.51,48.07,-0.029085033326600642
INTC,2022-02-01,ema_10,50.35737855323436,48.95,47.93,-0.020837589376915284
INTC,2022-01-31,ema_10,50.670129342842,48.82,48.87,0.0010241704219581557
INTC,2022-01-26,ema_10,52.665105837205374,51.69,47.71,-0.07699748500677107
INTC,2022-01-25,ema_10,52.88179602325102,51.0,46.72,-0.083921568627451
INTC,2022-01-24,ema_10,53.2999729173068,51.94,44.65,-0.14035425490951095
INTC,2022-01-19,ema_10,54.37364053900599,53.62,45.04,-0.1600149198060425
INTC,2022-01-18,ema_10,54.54111621434066,54.76,47.57,-0.13130021913805695
INTC,2022-01-12,ema_10,54.065055804235165,55.74,47.63,-0.14549695012558306
INTC,2022-01-11,ema_10,53.6928459829541,55.91,48.86,-0.12609551064210334
INTC,2022-01-10,ema_10,53.20014509027724,55.21,49.91,-0.0959971019742801
INTC,2022-01-05,ema_10,52.287836920657085,53.87,48.01,-0.10878039725264525
INTC,2022-01-04,ema_10,51.93624512524755,53.14,48.28,-0.09145652992096348
INTC,2022-01-03,ema_10,51.668744041969234,53.21,49.51,-0.06953580154106376
INTC,2021-12-29,ema_10,51.187103319425326,51.83,47.73,-0.07910476557978008
INTC,2021-12-28,ema_10,51.04423739040874,51.76,48.05,-0.07167697063369399
INTC,2021-12-27,ema_10,50.8851790327218,51.94,51.69,-0.004813246053138237
INTC,2021-12-22,ema_10,50.504279789621464,50.97,52.04,0.02099274082793801
INTC,2021-12-21,ema_10,50.40078640953735,50.77,52.04,0.025014772503446837
INTC,2021-12-20,ema_10,50.3187389449901,49.6,53.62,0.08104838709677412
INTC,2021-12-15,ema_10,50.36189511081184,50.67,55.7,0.09926978488257353
INTC,2021-12-14,ema_10,50.29342735765892,49.7,54.94,0.10543259557344054
INTC,2021-12-13,ema_10,50.42530010380535,50.0,55.74,0.11480000000000004
INTC,2021-12-08,ema_10,50.50959456538398,51.75,53.44,0.03265700483091783
INTC,2021-12-07,ema_10,50.23394891324709,52.57,54.01,0.027392048696975417
INTC,2021-12-06,ema_10,49.71482644952422,50.99,53.87,0.05648166307119034
INTC,2021-11-30,ema_10,49.65784088515229,49.2,51.74,0.05162601626016258
INTC,2021-11-29,ema_10,49.75958330407502,50.0,51.83,0.036599999999999966
INTC,2021-11-23,ema_10,49.945741258880474,49.1,51.31,0.045010183299389016
INTC,2021-11-22,ema_10,50.13368376085391,49.83,50.97,0.022877784467188453
INTC,2021-11-17,ema_10,50.50199325884304,50.23,50.62,0.007764284292255636
INTC,2021-11-16,ema_10,50.5624362052526,50.61,50.83,0.00434696700256864
INTC,2021-11-15,ema_10,50.55186647308651,50.32,50.67,0.006955484896661396
INTC,2021-11-10,ema_10,50.69938858117717,50.76,50.59,-0.0033490937746255833
INTC,2021-11-09,ema_10,50.68591937699432,51.2,50.48,-0.014062500000000117
INTC,2021-11-08,ema_10,50.57167923854861,51.55,51.75,0.003879728419010725
INTC,2021-11-03,ema_10,50.2104596248398,50.39,49.25,-0.022623536415955558
INTC,2021-11-02,ema_10,50.17056176369309,49.86,49.5,-0.007220216606498184
INTC,2021-11-01,ema_10,50.23957548895822,49.55,48.6,-0.019172552976791036
INTC,2021-10-27,ema_10,51.285068553914115,47.89,48.78,0.01858425558571728
INTC,2021-10-26,ema_10,52.03952823256171,48.28,48.78,0.010356255178127589
INTC,2021-10-25,ema_10,52.874978950908755,49.41,49.76,0.007083586318559026
INTC,2021-10-20,ema_10,54.258294902139326,55.37,49.52,-0.10565288062127497
INTC,2021-10-19,ema_10,54.01124932483696,55.21,49.68,-0.1001630139467488
INTC,2021-10-18,ema_10,53.74486028591184,54.47,50.23,-0.07784101340187263
INTC,2021-10-13,ema_10,53.27543078264563,52.26,50.31,-0.037313432835820816
INTC,2021-10-12,ema_10,53.501082067678,52.17,50.31,-0.035652673950546276
INTC,2021-10-11,ema_10,53.796878082717555,53.44,50.76,-0.050149700598802395
INTC,2021-10-06,ema_10,53.82664571755428,53.98,50.92,-0.056687662097072905
INTC,2021-10-05,ema_10,53.7925669881219,53.95,50.31,-0.06746987951807229
INTC,2021-10-04,ema_10,53.75758187437121,53.47,50.39,-0.05760239386571907
INTC,2021-09-29,ema_10,53.931360047720275,53.49,49.0,-0.08394092353710977
INTC,2021-09-28,ema_10,54.02944005832478,54.0,48.08,-0.10962962962962966
INTC,2021-09-27,ema_10,54.03598229350807,54.66,47.89,-0.12385656787413092
INTC,2021-09-22,ema_10,53.780181663455764,53.5,49.46,-0.07551401869158877
INTC,2021-09-21,ema_10,53.842444255334826,52.87,56.0,0.05920181577454138
INTC,2021-09-20,ema_10,54.05854297874257,52.98,55.37,0.04511136277840696
INTC,2021-09-15,ema_10,54.19042620673027,55.12,54.46,-0.01197387518142229
INTC,2021-09-14,ema_10,53.98385425267033,54.52,53.9,-0.011371973587674332
INTC,2021-09-13,ema_10,53.86471075326374,54.99,52.26,-0.04964539007092206
INTC,2021-09-08,ema_10,53.60113856322914,53.57,53.81,0.004480119469852567
INTC,2021-09-07,ema_10,53.60805824394673,53.65,54.18,0.009878844361603004
INTC,2021-09-01,ema_10,53.593670127151036,53.67,53.86,0.0035401527855412284
INTC,2021-08-31,ema_10,53.57670793318461,54.06,53.28,-0.014428412874583817
INTC,2021-08-30,ema_10,53.46930969611453,53.94,53.49,-0.008342602892102258
INTC,2021-08-25,ema_10,53.27419918453835,53.81,54.22,0.007619401598215881
INTC,2021-08-24,ema_10,53.155132336657985,53.81,54.03,0.004088459394164632
INTC,2021-08-23,ema_10,53.00960618924866,53.23,53.5,0.005072327634792469
INTC,2021-08-18,ema_10,53.33452103962959,52.19,54.26,0.03966277064571758
INTC,2021-08-17,ema_10,53.58885904843618,52.69,54.83,0.040614917441639795
INTC,2021-08-16,ema_10,53.78860550364422,53.47,55.12,0.03085842528520663
INTC,2021-08-11,ema_10,54.030718690467026,54.14,53.84,-0.005541189508681144
INTC,2021-08-10,ema_10,54.00643395501526,53.94,53.4,-0.010011123470522788
INTC,2021-08-09,ema_10,54.02119705612977,54.05,53.57,-0.00888066604995369
INTC,2021-08-04,ema_10,54.06827610659634,53.9,53.51,-0.007235621521335818
INTC,2021-08-03,ema_10,54.105670796951095,54.06,53.73,-0.006104328523862475
INTC,2021-08-02,ema_10,54.115819862940235,53.68,53.67,-0.00018628912071531317
INTC,2021-07-28,ema_10,54.46040636155482,53.07,53.89,0.015451290748068594
INTC,2021-07-27,ema_10,54.769385553011446,53.18,53.13,-0.0009402030838660617
